,Education,Marital_Status,Income,Recency,Response,Age,Customer_Since,Total_Spent,RatioWines,RatioFruits,RatioMeatProducts,RatioFishProducts,RatioSweetProducts,RatioGoldProds,Total_Accepted_Campaign,Total_Purchase,Total_Web_Engagement,Cluster
187,-0.9386889532237996,0.7401610719792165,0.4768535483761583,-0.5207315546650422,-0.4181210050035454,0.2474077335916167,-0.1110681241461796,0.0155898260107494,0.5508421135645155,-0.8890091472309022,-0.5901326616872359,-0.5203040550697655,-0.6154563555413307,0.6754485869360307,-0.4372119786684585,0.403890283102891,0.7502404494647129,0
188,-0.9386889532237996,0.7401610719792165,1.1004339752343395,-1.2125484020331618,-0.4181210050035454,-0.6116359709617878,0.5606870887716557,1.656608210559738,0.1549539901839755,-0.549668357339106,0.754946111074933,0.211730907789772,-0.0421162422200185,-1.0323367735034543,-0.4372119786684585,0.6845892101662846,-0.986405169645974,0
189,1.0653156155355146,0.7401610719792165,-0.2806439706214146,-1.2471392444015676,-0.4181210050035454,0.4192164745022976,0.6792321263453914,-0.8951500790832421,0.6917106160480075,-0.6260200350647602,0.1389742596046462,-0.355918142402791,-0.8705630340631402,-0.571792052886805,-0.4372119786684585,-0.7189054251506833,-0.1180823600906304,0
190,-0.9386889532237996,0.7401610719792165,-1.2991456582695329,0.1019036079662655,-0.4181210050035454,-0.7834447118724687,1.5041080127959687,-0.8749114145255978,-1.9622180265235123,0.0051538341339809,-1.0091504888637046,3.7114590110143486,-0.8705630340631402,3.079796183848669,1.04320811654381,-1.2803032792774705,-0.6969642331275261,1
191,1.0653156155355146,0.7401610719792165,0.7542985403603921,1.6930823569129403,-0.4181210050035454,-1.7283927868812137,0.2692638714028889,1.1523281519984352,-0.4228988661139131,-0.5821201364660438,0.7328806489100581,0.5453284481048023,0.6484913290121246,-0.3781897300354762,-0.4372119786684585,1.3863365278247686,0.4607995129462651,0
193,-0.9386889532237996,0.7401610719792165,-0.6166319537048361,1.5201281450709108,-0.4181210050035454,-1.6424884164258733,0.2050519760504487,-0.8563593053477573,-0.9085913814488196,-0.2994511375397704,-0.1399224404281514,-0.4983687292036857,2.727718223914814,1.1358828558071372,-0.4372119786684585,-0.5785559616189865,0.4607995129462651,1
194,-0.9386889532237996,0.7401610719792165,-0.0177371547601458,-0.3823681851914182,-0.4181210050035454,-0.3539228595957664,0.703929009173253,-0.4785709002717311,1.2547535882998682,-0.5483756305204706,-0.8623977014654944,-0.595079143688802,-0.3781666513924728,-0.7652883146257417,-0.4372119786684585,0.403890283102891,0.4607995129462651,0
195,-0.9386889532237996,0.7401610719792165,-0.9834525787671632,-0.8666399783491019,-0.4181210050035454,-0.6975403414171282,-0.8470352324164552,-0.9575526281359784,-0.6023305517327205,-0.8890091472309022,0.6145980942842346,0.3167762836261182,-0.314631634273677,0.9869746938157014,-0.4372119786684585,-0.7189054251506833,-0.1180823600906304,1
196,1.0653156155355146,0.7401610719792165,0.8854348404225726,1.070447194281633,-0.4181210050035454,-0.9552534527831495,-1.513851068768718,0.3967513418463829,1.432541127216283,-0.5459250296808271,-0.991906156531541,-0.4293539869104082,-0.5399371656032197,-1.0313597832272894,-0.4372119786684585,0.6845892101662846,0.1713585764278173,0
197,-0.9386889532237996,0.7401610719792165,1.393100144904362,1.139628879018445,-0.4181210050035454,1.2782601790557022,-0.3481581992936509,1.688652762776008,-0.5944612418981052,-0.6989995136908645,2.139430564764897,-0.7039466032205856,0.9928495266061668,-0.8233535357370966,1.04320811654381,-0.2978570345555929,-0.986405169645974,0
198,-0.9386889532237996,0.7401610719792165,1.71757467307161,-1.0050033478227258,-0.4181210050035454,1.2782601790557022,0.8619890592715672,1.132089487440791,-0.8291293106218844,1.7723578366740256,1.08259672175236,-0.4165689628243519,-0.4227537254138325,0.1433493766982371,-0.4372119786684585,-0.2978570345555929,-0.6969642331275261,0
199,1.0653156155355146,-1.3510572736903943,-0.2272234912434058,1.105038036650039,2.39165214862028,-0.3539228595957664,-1.3014578764491085,-0.5662717800215229,-0.4162131541831442,-0.8210119623362343,0.4321516018190982,-0.579504413623923,-0.8050349983465115,1.6831124873655243,1.04320811654381,0.5442397466345879,1.0396813859831608,0
200,-0.9386889532237996,-1.3510572736903943,0.8601149967721738,0.0327219232294535,-0.4181210050035454,1.4500689199663832,-1.7460017673506172,-0.1075287167149197,1.6553837775481828,-0.7553025331950318,-1.5141446600788546,-0.7762544574091856,-0.7417116442053955,-0.4404159600466277,1.04320811654381,0.5442397466345879,1.0396813859831608,0
201,-0.9386889532237996,-1.3510572736903943,1.1908828964825844,0.3786303469135134,-0.4181210050035454,0.0755989926809358,-0.7482477011050087,1.1742533719358832,-1.1196000090841942,1.0166972840950264,1.4729547639417004,1.2902258849835604,-0.5644787961867793,-0.4577296107952624,-0.4372119786684585,-0.2978570345555929,-1.2758461061644215,1
202,-0.9386889532237996,-1.3510572736903943,0.5942810313559457,0.4824028740187313,-0.4181210050035454,-0.7834447118724687,-0.4716426134329589,0.9297028418643484,0.2215212190525059,-0.2203307437754243,0.3718570461131923,-0.4529568824019789,0.4332169530952791,-0.682569231170248,-0.4372119786684585,2.0880838454832524,2.197445132056952,0
203,1.0653156155355146,0.7401610719792165,2.470925396866324,0.1710852927030774,2.39165214862028,-0.6975403414171282,1.2373816782550635,1.0814928260466805,0.6815164010606674,-0.4707716236892633,-1.1218187578984595,-0.1365349151753449,1.575535125010498,-0.684271244268179,4.004048306968348,1.245987064293072,0.4607995129462651,0
204,1.0653156155355146,-1.3510572736903943,-0.5305249709631141,0.7937204553343851,-0.4181210050035454,0.3333121040469572,-0.0320380990970225,-0.9457467404773529,0.5219895287184992,-0.8890091472309022,0.7750544526619044,-0.9195269858324178,-0.8705630340631402,-0.3839382852668558,-0.4372119786684585,-0.8592548886823801,-0.4075232966090782,0
205,1.0653156155355146,-1.3510572736903943,-1.5914703271581434,-1.5238659833488155,2.39165214862028,-1.2988709346045113,1.1978666657304848,-0.9508064066167636,-1.2652220126004594,1.1547919530316877,-1.80161554081404,1.635499771048557,0.1142297312781945,2.8797628862401736,1.04320811654381,-1.561002206340864,-0.986405169645974,1
206,-0.9386889532237996,0.7401610719792165,-1.0687789882942291,1.3471739332288808,-0.4181210050035454,-1.6424884164258733,-0.7433083245394364,-0.9204484097802974,-1.4378086872373317,1.1355108105763805,-0.0206458643134958,0.7677548347493578,1.0804415010470516,1.3449162001875676,1.04320811654381,-0.8592548886823801,0.1713585764278173,1
207,1.0653156155355146,-1.3510572736903943,-0.1361403542582529,0.0327219232294535,-0.4181210050035454,0.5051208449576381,0.2890213776651782,-0.5156751186274123,-0.8046385362833196,0.2096211370399439,1.133039516945665,1.1297265563758725,-0.105920187253742,-0.451849715566848,-0.4372119786684585,0.5442397466345879,0.1713585764278173,1
208,-0.9386889532237996,0.7401610719792165,-0.3277222926303447,1.7276731992813463,-0.4181210050035454,0.2474077335916167,-1.6422748594735983,-0.9002097452226532,1.6263776994398655,-0.8890091472309022,-1.1513878058804314,-0.9195269858324178,-0.8705630340631402,-0.546448467669439,-0.4372119786684585,-1.1399538157457736,-0.4075232966090782,0
209,-0.9386889532237996,-1.3510572736903943,0.6335048353924014,-1.1087758749279435,2.39165214862028,1.2782601790557022,1.4991686362303964,2.0327100602559605,0.8272767457588324,-0.4131796227795231,-0.578653952881815,-0.6221014764393996,-0.5648623973718168,-0.1273895700471844,1.04320811654381,2.368782772546646,2.7763270050938478,0
210,-0.9386889532237996,0.7401610719792165,-0.2641543614618101,-1.3163209291383795,-0.4181210050035454,1.1064514381450212,0.501414569984788,-0.603375998377204,-0.7068193130222158,0.8918963758194873,0.2823958267861043,2.5260485161854938,-0.5845236416403459,-0.811031290934554,-0.4372119786684585,-0.1575075710238961,-0.6969642331275261,1
211,-0.9386889532237996,0.7401610719792165,1.2908938396103635,-1.074185032559538,-0.4181210050035454,1.2782601790557022,-1.2372459810966685,0.8470616282539676,0.4247136023348363,-0.5316688095373976,0.3446806297590217,-0.536621068588675,0.7260355909452908,-1.0191604259108802,-0.4372119786684585,-0.0171581074921993,-1.2758461061644215,0
212,1.0653156155355146,0.7401610719792165,-0.3480659820373125,0.7245387705975732,-0.4181210050035454,0.0755989926809358,1.3756842220910883,-0.5645852246417192,1.704071186652262,-0.8890091472309022,-1.1025386262989294,-0.9195269858324178,-0.8705630340631402,-0.7673088529854235,-0.4372119786684585,1.105637600761375,1.0396813859831608,0
213,1.0653156155355146,0.7401610719792165,-0.2682035850128372,-0.97041250545432,-0.4181210050035454,-0.4398272300511068,0.842231553009278,-0.0974093844360976,1.3066091742907604,-0.8890091472309022,-1.140170075394824,-0.4708623982100655,-0.5838627373140456,-0.3616885783953333,-0.4372119786684585,1.947734381951556,1.3291223225016084,0
214,-0.9386889532237996,0.7401610719792165,0.9483685558541992,0.5861754011239493,-0.4181210050035454,-1.384775305059852,0.3334757667553291,1.0106575000949254,-1.14211581562236,-0.739733190408718,1.7639627007195038,1.7890573056858106,0.3809786898368449,-0.7001318556013458,-0.4372119786684585,-0.4382064980872897,-1.5652870426828696,1
215,-0.9386889532237996,0.7401610719792165,-0.4912035952748264,1.035856351913227,-0.4181210050035454,-0.6975403414171282,-1.3063972530146808,-0.1969161518445152,-0.4611533208893292,-0.6292937584527204,0.87914990002364,-0.2569163123674347,-0.1912194770590037,0.6027586824809527,-0.4372119786684585,1.105637600761375,1.908004195538504,0
216,1.0653156155355146,-1.3510572736903943,0.0333416049738954,-1.6276385104540334,-0.4181210050035454,-0.7834447118724687,-1.5089116922031458,-0.9811644034532302,1.0786746951592865,-0.8890091472309022,-0.1027362137571118,-0.9195269858324178,-0.8705630340631402,-0.571792052886805,-0.4372119786684585,-0.8592548886823801,-0.1180823600906304,0
217,1.0653156155355146,0.7401610719792165,1.574729774789592,1.105038036650039,-0.4181210050035454,1.793686401787745,-0.6297026635312731,1.7139510934730633,0.9048803017338696,-0.7118375348242381,0.0855435233878365,-0.587294404442322,-0.3583488403252323,-1.0284212111014508,2.523628211756079,0.9652881372296782,0.4607995129462651,0
218,1.0653156155355146,-1.3510572736903943,-0.3395772483279303,-0.8666399783491019,-0.4181210050035454,1.2782601790557022,-0.2543100445477769,-0.5291675616658418,0.7835862979890478,-0.6380160296547946,-1.0848440318375183,-0.9195269858324178,-0.8705630340631402,1.0408602906813742,-0.4372119786684585,-0.1575075710238961,0.4607995129462651,0
219,-0.9386889532237996,0.7401610719792165,0.8779706090574261,-0.0364597615073584,-0.4181210050035454,-0.9552534527831495,1.1781091594681956,0.904404511167293,1.1668638656116657,-0.3848115189722896,-0.8634320823458341,-0.4467907576870392,-0.3846740925731424,-0.7672465456351248,-0.4372119786684585,1.947734381951556,2.197445132056952,0
220,1.0653156155355146,0.7401610719792165,-0.3077201040047889,1.5201281450709108,-0.4181210050035454,-1.6424884164258733,-1.355791018670404,-0.8175685316122724,-0.862934543890288,0.8365685361048372,-0.2341927869889453,2.3302877487968923,-0.719388706050216,0.3530264953960216,-0.4372119786684585,-1.420652742809167,-1.5652870426828696,1
221,-0.9386889532237996,0.7401610719792165,1.021986367161428,0.2402669774398894,-0.4181210050035454,-0.0103053777744045,-0.6247632869657008,0.7559876377445685,-0.4378893971233757,-0.7182043752414308,2.2021705350908274,0.0566054905308963,-0.3767557735051643,-1.0317446397432024,-0.4372119786684585,-0.5785559616189865,-1.5652870426828696,0
222,1.0653156155355146,0.7401610719792165,1.273818800539767,-1.5930476680856276,-0.4181210050035454,-0.096209748229745,-1.370609148367121,0.1943646962699403,1.1769512866796108,-0.7136830724534742,-0.2638765293316171,-0.5795724453510556,-0.8705630340631402,-0.9378660615820906,-0.4372119786684585,0.8249386736979815,-0.1180823600906304,0
223,1.0653156155355146,0.7401610719792165,-1.0137485766609928,-0.1748231309809823,-0.4181210050035454,-0.9552534527831495,0.921261578058435,-0.6978230996462106,1.657377732388766,-0.7923428789752391,-0.925858366286342,-0.9195269858324178,-0.7774069616659869,-0.9695265163881692,-0.4372119786684585,0.1231913560394974,0.7502404494647129,0
224,-0.9386889532237996,-1.3510572736903943,0.6037454815836477,-0.3823681851914182,-0.4181210050035454,0.5910252154129786,1.509047389361541,1.0899256029456987,1.1427024865624376,-0.5586356762045197,-0.6700277825627803,-0.7656097113215157,-0.7182958795826527,-0.4310961387015085,-0.4372119786684585,2.509132236078343,1.6185632590200565,0
225,-0.9386889532237996,0.7401610719792165,-0.4634932461545442,-0.1056414462441703,-0.4181210050035454,-0.7834447118724687,0.5261114528126495,-0.6910768781269958,1.022711636099101,-0.8890091472309022,-1.3407030826152169,-0.7843403849392445,-0.7793785187537574,0.805343503633555,-0.4372119786684585,-0.0171581074921993,0.4607995129462651,0
226,-0.9386889532237996,0.7401610719792165,-0.006955487232712,1.2088105637552569,-0.4181210050035454,-0.6116359709617878,1.276896690779642,-0.0383799461429685,0.2442833995755913,-0.6716778670380487,-0.9092770641065892,-0.9195269858324178,-0.5414439241183364,1.828661993714052,-0.4372119786684585,0.5442397466345879,1.908004195538504,0
227,-0.9386889532237996,-1.3510572736903943,0.0012405315211741,-0.762867451243884,-0.4181210050035454,1.4500689199663832,1.0546247453288875,0.850434739013575,1.1121203665481727,-0.5647433334993036,-0.5164709134008101,-0.9195269858324178,-0.8705630340631402,-0.3422905324762973,-0.4372119786684585,0.8249386736979815,0.1713585764278173,0
228,1.0653156155355146,0.7401610719792165,1.3864164867538713,0.7937204553343851,-0.4181210050035454,-0.2680184891404259,1.662168062894283,1.9466957358859724,-0.0356405765770145,-0.0116786692231445,1.4327388754365775,-0.4312588948140912,-0.3691782405279769,-1.0303764927583663,-0.4372119786684585,-0.2978570345555929,-1.2758461061644215,0
229,1.0653156155355146,0.7401610719792165,-0.8387050332744215,0.5861754011239493,-0.4181210050035454,-1.4706796755151923,-1.0890646841294989,-0.9811644034532302,-0.985133726767534,0.1629473014336662,2.314368519860469,1.3349083878860892,-0.8705630340631402,-1.1209030659297334,-0.4372119786684585,-1.1399538157457736,-0.1180823600906304,1
230,-0.9386889532237996,-1.3510572736903943,-0.7045440120054497,-0.659094924138666,2.39165214862028,0.2474077335916167,0.5557477122060834,-0.2795573654548959,0.3226201664568802,-0.5999033333946813,0.5637818120949415,-0.801511893135837,-0.2735466347511301,-0.2801164570441409,-0.4372119786684585,1.5266859913564654,0.7502404494647129,0
231,1.0653156155355146,-1.3510572736903943,1.4861835007520705,-1.6276385104540334,-0.4181210050035454,0.5910252154129786,0.921261578058435,1.6684140982183635,0.6977213930954957,-0.0331352607859259,-1.0841903272562403,0.5285360375887894,0.6270909510120005,-0.962186469590499,1.04320811654381,0.1231913560394974,1.0396813859831608,0
232,-0.9386889532237996,0.7401610719792165,-0.6303895566131452,0.5515845587555432,-0.4181210050035454,-0.1821141186850854,0.2791426245340336,-0.9727316265542116,-1.4190025427407855,-0.0761337096264629,0.9520003972760144,1.4032246113321043,1.4795106105014086,0.1520361006697823,-0.4372119786684585,-1.1399538157457736,-0.1180823600906304,1
233,-0.9386889532237996,-1.3510572736903943,-1.779637257716116,-0.4169590275598241,-0.4181210050035454,1.5359732904217236,-1.3804879014982656,-0.9777912926936227,-2.017037937730944,2.875887616410711,0.1262526557435009,3.114725788190173,-0.8705630340631402,0.8443363491712733,-0.4372119786684585,-1.8417011334042577,-1.5652870426828696,1
234,1.0653156155355146,0.7401610719792165,0.5480320683875873,1.3817647755972868,-0.4181210050035454,0.3333121040469572,0.5409295825093665,0.8740465143308267,0.1895002967239397,-0.5527974622056104,1.3773887976971635,-0.5992908659010512,-0.7162758953570224,-0.8534756790941443,-0.4372119786684585,1.947734381951556,0.7502404494647129,0
235,1.0653156155355146,0.7401610719792165,-1.4294038134652254,-0.0018689191389524,-0.4181210050035454,-0.5257316005064473,-0.7482477011050087,-0.8934635237034384,-1.699241351021198,1.443589934590532,0.3456542295806423,0.1913542128114841,1.12756721445551,1.7201495667706357,-0.4372119786684585,-0.8592548886823801,-0.4075232966090782,1
236,1.0653156155355146,0.7401610719792165,-1.3587131517129565,-0.1056414462441703,-0.4181210050035454,-1.1270621936938303,-0.7235508182771472,-0.971045071174408,1.4151651987343112,-0.8890091472309022,-0.6071754625120853,-0.9195269858324178,-0.8705630340631402,-0.715038404115395,-0.4372119786684585,-1.1399538157457736,-0.4075232966090782,0
237,1.0653156155355146,-1.3510572736903943,1.378171682174069,-0.589913239401854,-0.4181210050035454,0.9346426972343403,-0.4222488477772357,0.0105301598713383,0.9912613219165182,-0.7412136131210042,-0.3520375945467598,-0.6027881316736192,0.1264379060551533,-0.9511778437164644,-0.4372119786684585,0.2635408195711942,-0.4075232966090782,0
238,-0.9386889532237996,-1.3510572736903943,-2.1471408843412667,0.1710852927030774,-0.4181210050035454,-0.3539228595957664,-0.8322171027197381,-0.9137021882610826,-1.632336806450725,0.052215043679501,-0.5946382297213916,1.7699748635159764,1.2458775581177983,2.154495959238611,-0.4372119786684585,-0.2978570345555929,0.1713585764278173,1
240,-0.9386889532237996,-1.3510572736903943,1.0705282639478375,1.6930823569129403,-0.4181210050035454,0.0755989926809358,-0.5407938853509714,2.511691788120208,-0.1245957922177074,-0.3665575968165547,0.9430551733837514,0.2184878053070967,0.4748016034541767,-1.0314884373691031,1.04320811654381,0.5442397466345879,-0.1180823600906304,0
241,-0.9386889532237996,0.7401610719792165,0.6561414586174207,1.6584915145445347,-0.4181210050035454,0.9346426972343403,0.9854734734108752,0.6918985333120283,-0.3566846309924937,1.1314978869731944,0.2115592679580782,0.0300617493810267,1.2473758170673817,-0.7693414064394145,-0.4372119786684585,-0.1575075710238961,-0.1180823600906304,0
242,-0.9386889532237996,-1.3510572736903943,-1.4005226045229595,0.8974929824396031,-0.4181210050035454,-0.1821141186850854,-0.1011893710150349,-0.965985405034997,0.3444351604353212,-0.2011914692579151,0.1761604862756858,0.0631756129679571,-0.2077217496987802,-0.7618689420170495,-0.4372119786684585,-0.8592548886823801,0.4607995129462651,1
243,-0.9386889532237996,0.7401610719792165,1.0818465755603472,-1.4200934562435976,2.39165214862028,-1.814297157336554,-0.6939145588837132,1.7341897580307075,-0.5102484913902424,0.7926987341314473,0.5042883677770883,0.7921996060546519,-0.7328615256948834,-0.0824183780790323,1.04320811654381,0.403890283102891,-1.2758461061644215,0
244,-0.9386889532237996,0.7401610719792165,0.4665109532819685,-0.4169590275598241,-0.4181210050035454,0.9346426972343403,1.617713673804132,0.8487481836337714,1.122919226890703,-0.8890091472309022,-1.0445735754770655,-0.9195269858324178,-0.4326787736119115,0.16666758534334,-0.4372119786684585,2.509132236078343,2.4868860685754,0
245,1.0653156155355146,0.7401610719792165,-0.9672068987371384,-0.6245040817702601,-0.4181210050035454,0.4192164745022976,-1.6274567297768816,-0.9811644034532302,0.8206986424184338,-0.8890091472309022,0.3806847329664043,-0.9195269858324178,-0.8705630340631402,-0.571792052886805,-0.4372119786684585,-0.9996043522140768,-0.6969642331275261,0
246,-0.9386889532237996,0.7401610719792165,1.396368795240733,-0.3131865004546062,2.39165214862028,-0.2680184891404259,0.2544457417061719,1.84044274695834,1.143702978276211,-0.7197001803452439,-0.7137345227520412,-0.1333649067921178,-0.8705630340631402,-0.6790149134218147,4.004048306968348,0.2635408195711942,0.4607995129462651,0
247,-0.9386889532237996,0.7401610719792165,1.1472195822877735,0.862902140071197,-0.4181210050035454,1.3641645495110426,0.9015040717961458,1.3344761330172334,0.901432155326542,-0.065607265110722,-0.97811069066581,0.3028419302293433,-0.721781393256176,-0.6037906083231196,-0.4372119786684585,0.8249386736979815,1.3291223225016084,0
248,1.0653156155355146,0.7401610719792165,0.7822528186102542,1.4163556179656926,-0.4181210050035454,-1.6424884164258733,1.5485624018861197,2.575780892552748,-0.2347461867160607,0.2381577342638706,0.9323212413160048,-0.018177001043739,-0.5625257862023746,-0.3656817102676814,-0.4372119786684585,0.2635408195711942,-0.6969642331275261,0
249,1.0653156155355146,0.7401610719792165,0.6666304111893585,0.2748578198082954,-0.4181210050035454,-0.0103053777744045,1.2571391845173527,1.5722804415695537,0.7329092737195544,-0.5619475733809123,-1.0541061108687737,0.9162205207443764,-0.0826001747926405,-0.6940956815266734,-0.4372119786684585,1.5266859913564654,1.6185632590200565,0
250,1.0653156155355146,-1.3510572736903943,-0.9928682431689492,0.3440395045451074,-0.4181210050035454,-0.5257316005064473,-0.3333400695969339,-0.9018963006024568,-0.9206397135823208,-0.0507313522013242,1.173797223684673,0.278141806455539,-0.601283762290119,0.7752459009841287,-0.4372119786684585,-0.7189054251506833,0.1713585764278173,1
251,-0.9386889532237996,-1.3510572736903943,-1.0524845224382886,0.1019036079662655,-0.4181210050035454,-1.384775305059852,-0.5358545087853991,-0.965985405034997,-1.511007988123887,1.174443886688059,0.1761604862756858,-0.9195269858324178,0.4551195346655797,2.82847229710979,-0.4372119786684585,-1.1399538157457736,-0.6969642331275261,1
252,-0.9386889532237996,-1.3510572736903943,2.4968794562536303,-1.5238659833488155,2.39165214862028,-0.4398272300511068,0.4767176871569263,0.8656137374318083,-1.3544663490368118,1.491136918272744,1.244930094554849,-0.5518972366409106,1.7951080303949696,0.1215099815666765,5.4844684021806165,1.3863365278247686,-0.4075232966090782,0
253,1.0653156155355146,0.7401610719792165,-1.2206980501966214,1.4855373027025047,-0.4181210050035454,0.9346426972343403,1.4398961174435283,-0.6556592151511184,-1.0772680313178384,3.1134346741166703,-0.0014480153959941,0.3579863926080696,0.770758241505751,-0.0096069681047593,-0.4372119786684585,-0.5785559616189865,-0.1180823600906304,1
254,-0.9386889532237996,0.7401610719792165,1.1801500147810666,0.966674667176415,-0.4181210050035454,0.1615033631362763,1.558441155017264,0.9263297311047408,0.4660939288077497,-0.4528320831504714,0.4905914116204444,-0.4187595465482546,-0.2400554708872856,-0.8769600200657146,-0.4372119786684585,2.0880838454832524,0.7502404494647129,0
255,1.0653156155355146,-1.3510572736903943,-1.0056013437330225,-0.4861407122966361,-0.4181210050035454,-0.4398272300511068,1.33616920956651,-0.9541795173763712,1.1724841688832326,-0.8890091472309022,-0.0441397353663825,-0.9195269858324178,-0.8705630340631402,-0.8380276955742855,-0.4372119786684585,-1.1399538157457736,-0.6969642331275261,0
256,1.0653156155355146,0.7401610719792165,0.5771572064594332,-0.0364597615073584,-0.4181210050035454,0.6769295858683191,1.321351079869793,0.8470616282539676,1.6396144501652814,-0.5479115521598296,-1.155636695358376,-0.76868526085761,-0.7140337571015293,-0.9428534458967402,1.04320811654381,0.6845892101662846,1.3291223225016084,0
257,-0.9386889532237996,-1.3510572736903943,-0.269423230660737,1.6584915145445347,-0.4181210050035454,0.4192164745022976,1.2917148204763589,-0.4667650126131053,-0.1374981249047328,0.9437472742002248,0.1840134782434832,0.1913542128114841,0.4139492685559922,-0.7730190700888719,-0.4372119786684585,-0.1575075710238961,-0.986405169645974,1
258,-0.9386889532237996,-1.3510572736903943,-1.6006908482562656,1.5893098298077226,-0.4181210050035454,0.4192164745022976,0.1803550932225872,-0.9356274081985306,-0.8209671477506278,0.7367417279779763,-1.6628674509102777,1.9839125106232347,1.4795106105014086,1.000662211736126,-0.4372119786684585,-0.5785559616189865,-0.6969642331275261,1
259,1.0653156155355146,-1.3510572736903943,-0.5256463883715152,-0.8666399783491019,-0.4181210050035454,1.0205470676896808,-0.7433083245394364,-0.9811644034532302,0.8206986424184338,-0.8890091472309022,-0.1027362137571118,-0.9195269858324178,-0.8705630340631402,-0.0226810398438766,-0.4372119786684585,-0.8592548886823801,-0.1180823600906304,0
260,-0.9386889532237996,-1.3510572736903943,-1.7672456579334546,0.3786303469135134,2.39165214862028,-0.8693490823278092,1.3509873392632268,-0.9575526281359784,-1.8755671991311216,0.2647495384012051,0.0843944752971524,0.7288773734456302,0.7972311653052493,2.793727059311789,1.04320811654381,-0.9996043522140768,-0.4075232966090782,1
261,1.0653156155355146,-1.3510572736903943,0.8860690561594804,-0.1056414462441703,-0.4181210050035454,0.0755989926809358,0.2445669885750273,0.4153034510242235,0.8582501861901788,-0.0213006919419031,0.0545901298511332,-0.7532234691123543,-0.8705630340631402,-0.8557701744249822,-0.4372119786684585,1.5266859913564654,1.6185632590200565,0
262,1.0653156155355146,0.7401610719792165,-0.3587012920869982,1.243401406123663,-0.4181210050035454,-0.096209748229745,-1.6867292485637493,-0.5460331154638787,0.6462130212918935,-0.758949077214192,-0.1835993539363181,0.195393780806553,-0.0558708372807632,-0.8832877548311572,-0.4372119786684585,-0.0171581074921993,-0.1180823600906304,0
263,1.0653156155355146,0.7401610719792165,-0.6729795826378043,-0.6245040817702601,-0.4181210050035454,-0.7834447118724687,1.1336547703780449,-0.9676719604148006,-0.4382244949569266,-0.8890091472309022,-0.0640625380192306,1.124494419672362,-0.1812080983242058,0.7460743784162233,-0.4372119786684585,-0.9996043522140768,0.1713585764278173,1
264,1.0653156155355146,0.7401610719792165,-0.3773862634128223,-1.3855026138751916,2.39165214862028,1.4500689199663832,0.7780196576568378,-0.5460331154638787,0.8056891266226024,-0.758949077214192,0.0853584818771289,-0.7801618900025464,-0.7452257730196976,-0.4420021770766583,-0.4372119786684585,0.8249386736979815,1.0396813859831608,0
265,1.0653156155355146,0.7401610719792165,-0.650440531064617,-0.659094924138666,-0.4181210050035454,0.2474077335916167,0.5853839715995174,-0.858045860727561,-0.1653431591688248,-0.0941976082398949,-0.0275373998223427,-0.3517432620810901,-0.4875880697637322,0.9535163166768847,-0.4372119786684585,-0.1575075710238961,0.1713585764278173,1
266,-0.9386889532237996,0.7401610719792165,1.3958809369815737,-0.0710506038757643,-0.4181210050035454,0.5051208449576381,-1.7311836376539005,1.5115644478966208,-0.6001540788311847,0.115802764938331,0.1514235615771247,0.8322472120291198,0.0977616248343595,0.3839182186434288,1.04320811654381,-0.1575075710238961,-1.5652870426828696,0
267,1.0653156155355146,0.7401610719792165,-0.6544409687897281,0.7245387705975732,2.39165214862028,-0.096209748229745,1.3262904564353653,-0.6995096550260143,-0.1817626494821615,-0.6946258904124494,-0.4731837870615453,-0.9195269858324178,-0.7769006786638284,2.379679642218935,1.04320811654381,-0.1575075710238961,0.1713585764278173,0
268,-0.9386889532237996,0.7401610719792165,1.045403563601103,-1.2471392444015676,-0.4181210050035454,-0.096209748229745,0.1062644447390024,0.6446749826775251,-1.2034009273535762,0.4599829143593393,0.4600229311544636,1.19012813452802,1.747018143946575,-0.0170835779372208,-0.4372119786684585,-0.9996043522140768,-1.5652870426828696,1
269,-0.9386889532237996,0.7401610719792165,-1.436331400745296,-1.3163209291383795,-0.4181210050035454,-0.096209748229745,-0.4222488477772357,-0.8968366344630457,-1.3624718337616166,0.9793911123375104,0.2941018768368192,0.6058621227532386,-0.3561190521684131,1.804957108045273,-0.4372119786684585,-0.8592548886823801,-0.4075232966090782,1
270,-0.9386889532237996,-1.3510572736903943,0.8662132250116726,-0.6245040817702601,2.39165214862028,1.3641645495110426,1.4398961174435283,1.7476822010691373,0.0698068778962825,-0.4077471144473565,0.4717511865387853,-0.1772409249648563,-0.1010995736817609,-0.2873290387905602,-0.4372119786684585,-0.0171581074921993,0.1713585764278173,0
271,1.0653156155355146,-1.3510572736903943,-0.9622307444937076,-1.1779575596647558,-0.4181210050035454,-1.212966564149171,-1.247124734227813,-0.9086425221216716,-0.8475464986390792,1.197371142620492,1.113873168830404,-0.9195269858324178,1.4272867517333077,-0.1874143437567551,-0.4372119786684585,-0.7189054251506833,-0.4075232966090782,1
272,1.0653156155355146,0.7401610719792165,0.507051974618156,-1.6276385104540334,-0.4181210050035454,-0.5257316005064473,-1.029792165342631,-0.6202415521752409,1.1534989182486242,-0.8890091472309022,-0.5066333683789241,-0.5877053290946288,-0.7213520090114228,-0.5955630924124728,-0.4372119786684585,-0.4382064980872897,-0.1180823600906304,0
